,time (year),a0020,a2040,a20pa,a4060,a60pl,birthr,births,cefr,deathr,deaths,dnc,dr,efr,egdpp,epa,fm,gdpp,le,le60,lem,of,op,pa,pass20,pass40,pass60,pgr,pop,pw,wele
1557,2004.33,2507.79,1815.37,3641.13,1452.34,733.876,0.0182906,119.061,0.0,0.00472551,30.7602,3.27924,0.99203,0.0,9.25286,0.0,1.0,11.2506,73.4756,13.4756,1.0,2.62339,360.463,66.8567,108.195,91.8359,58.9388,0.0135651,6509.38,0.0989977,1.0
1558,2004.34,2507.96,1815.63,3642.2,1452.86,734.316,0.0182842,119.044,0.0,0.0047258,30.7686,3.27833,0.991983,0.0,9.25598,0.0,1.0,11.2533,73.4813,13.4813,1.0,2.62266,360.604,66.861,108.214,91.8597,58.9608,0.0135584,6510.76,0.0990073,1.0
1559,2004.36,2508.13,1815.88,3643.26,1453.37,734.757,0.0182779,119.028,0.0,0.0047261,30.777,3.27742,0.991936,0.0,9.2591,0.0,1.0,11.256,73.4871,13.4871,1.0,2.62194,360.745,66.8653,108.234,91.8835,58.9827,0.0135518,6512.14,0.0990169,1.0
1560,2004.38,2508.3,1816.14,3644.33,1453.89,735.197,0.0182715,119.012,0.0,0.00472639,30.7855,3.27652,0.991889,0.0,9.26222,0.0,1.0,11.2587,73.4928,13.4928,1.0,2.62121,360.886,66.8696,108.253,91.9072,59.0047,0.0135451,6513.52,0.0990266,1.0
1561,2004.39,2508.47,1816.39,3645.4,1454.4,735.638,0.0182652,118.996,0.0,0.00472669,30.7939,3.27561,0.991842,0.0,9.26534,0.0,1.0,11.2613,73.4985,13.4985,1.0,2.62049,361.027,66.8739,108.272,91.9309,59.0266,0.0135385,6514.9,0.0990363,1.0
1562,2004.41,2508.64,1816.65,3646.47,1454.91,736.08,0.0182588,118.98,0.0,0.004727,30.8024,3.2747,0.991795,0.0,9.26846,0.0,1.0,11.264,73.5042,13.5042,1.0,2.61976,361.169,66.8782,108.292,91.9545,59.0485,0.0135318,6516.28,0.0990461,1.0
1563,2004.42,2508.8,1816.9,3647.54,1455.43,736.521,0.0182525,118.963,0.0,0.00472731,30.811,3.2738,0.991748,0.0,9.27158,0.0,1.0,11.2666,73.5099,13.5099,1.0,2.61904,361.31,66.8825,108.311,91.9781,59.0704,0.0135252,6517.66,0.0990558,1.0
1564,2004.44,2508.97,1817.16,3648.61,1455.94,736.962,0.0182461,118.947,0.0,0.00472762,30.8195,3.27289,0.9917,0.0,9.2747,0.0,1.0,11.2692,73.5157,13.5157,1.0,2.61831,361.452,66.8867,108.331,92.0016,59.0922,0.0135185,6519.03,0.0990656,1.0
1565,2004.45,2509.14,1817.41,3649.68,1456.46,737.404,0.0182398,118.931,0.0,0.00472794,30.8281,3.27199,0.991653,0.0,9.27781,0.0,1.0,11.2718,73.5214,13.5214,1.0,2.61759,361.594,66.891,108.35,92.0251,59.1141,0.0135119,6520.41,0.0990755,1.0
1566,2004.47,2509.3,1817.67,3650.75,1456.97,737.846,0.0182335,118.915,0.0,0.00472826,30.8367,3.27108,0.991605,0.0,9.28093,0.0,1.0,11.2744,73.5271,13.5271,1.0,2.61687,361.736,66.8953,108.37,92.0486,59.136,0.0135052,6521.79,0.0990853,1.0
1567,2004.48,2509.47,1817.92,3651.82,1457.48,738.288,0.0182272,118.899,0.0,0.00472858,30.8453,3.27018,0.991558,0.0,9.28404,0.0,1.0,11.277,73.5328,13.5328,1.0,2.61615,361.878,66.8996,108.389,92.072,59.1578,0.0134986,6523.16,0.0990952,1.0
1568,2004.5,2509.63,1818.18,3652.89,1458.0,738.731,0.0182208,118.883,0.0,0.00472891,30.854,3.26928,0.99151,0.0,9.28716,0.0,1.0,11.2795,73.5385,13.5385,1.0,2.61542,362.02,66.9039,108.409,92.0954,59.1796,0.0134919,6524.54,0.0991051,1.0
1569,2004.52,2509.79,1818.43,3653.96,1458.51,739.173,0.0182145,118.866,0.0,0.00472924,30.8626,3.26838,0.991462,0.0,9.29027,0.0,1.0,11.282,73.5442,13.5442,1.0,2.6147,362.162,66.9081,108.428,92.1187,59.2014,0.0134853,6525.91,0.099115,1.0
1570,2004.53,2509.96,1818.69,3655.03,1459.03,739.616,0.0182082,118.85,0.0,0.00472958,30.8713,3.26748,0.991414,0.0,9.29338,0.0,1.0,11.2846,73.5499,13.5499,1.0,2.61398,362.305,66.9124,108.448,92.142,59.2232,0.0134786,6527.29,0.099125,1.0
1571,2004.55,2510.12,1818.94,3656.1,1459.54,740.059,0.0182019,118.834,0.0,0.00472991,30.88,3.26658,0.991367,0.0,9.29649,0.0,1.0,11.2871,73.5555,13.5555,1.0,2.61326,362.447,66.9167,108.467,92.1652,59.245,0.013472,6528.66,0.099135,1.0
1572,2004.56,2510.28,1819.2,3657.17,1460.06,740.502,0.0181956,118.818,0.0,0.00473026,30.8888,3.26568,0.991319,0.0,9.2996,0.0,1.0,11.2896,73.5612,13.5612,1.0,2.61254,362.59,66.9209,108.487,92.1884,59.2668,0.0134654,6530.04,0.099145,1.0
1573,2004.58,2510.44,1819.45,3658.24,1460.57,740.946,0.0181893,118.802,0.0,0.0047306,30.8975,3.26478,0.991271,0.0,9.30271,0.0,1.0,11.2921,73.5669,13.5669,1.0,2.61182,362.733,66.9252,108.506,92.2115,59.2886,0.0134587,6531.41,0.0991551,1.0
1574,2004.59,2510.6,1819.71,3659.31,1461.09,741.389,0.0181831,118.786,0.0,0.00473095,30.9063,3.26388,0.991223,0.0,9.30582,0.0,1.0,11.2946,73.5726,13.5726,1.0,2.6111,362.876,66.9294,108.526,92.2346,59.3103,0.0134521,6532.79,0.0991652,1.0
1575,2004.61,2510.77,1819.96,3660.38,1461.6,741.833,0.0181768,118.77,0.0,0.00473131,30.9151,3.26298,0.991174,0.0,9.30893,0.0,1.0,11.297,73.5782,13.5782,1.0,2.61039,363.019,66.9337,108.545,92.2576,59.3321,0.0134455,6534.16,0.0991753,1.0
1576,2004.62,2510.93,1820.22,3661.44,1462.11,742.277,0.0181705,118.754,0.0,0.00473166,30.9239,3.26208,0.991126,0.0,9.31204,0.0,1.0,11.2995,73.5839,13.5839,1.0,2.60967,363.162,66.9379,108.565,92.2806,59.3538,0.0134388,6535.53,0.0991854,1.0
1577,2004.64,2511.08,1820.47,3662.51,1462.63,742.721,0.0181642,118.738,0.0,0.00473203,30.9328,3.26119,0.991078,0.0,9.31514,0.0,1.0,11.302,73.5896,13.5896,1.0,2.60895,363.305,66.9422,108.584,92.3036,59.3755,0.0134322,6536.9,0.0991956,1.0
1578,2004.66,2511.24,1820.72,3663.58,1463.14,743.166,0.018158,118.722,0.0,0.00473239,30.9417,3.26029,0.991029,0.0,9.31824,0.0,1.0,11.3044,73.5952,13.5952,1.0,2.60823,363.449,66.9464,108.604,92.3265,59.3972,0.0134256,6538.28,0.0992057,1.0
1579,2004.67,2511.4,1820.98,3664.65,1463.66,743.61,0.0181517,118.706,0.0,0.00473276,30.9506,3.2594,0.990981,0.0,9.32135,0.0,1.0,11.3069,73.6009,13.6009,1.0,2.60752,363.592,66.9507,108.623,92.3494,59.4189,0.013419,6539.65,0.099216,1.0
1580,2004.69,2511.56,1821.23,3665.72,1464.17,744.055,0.0181455,118.69,0.0,0.00473313,30.9595,3.2585,0.990932,0.0,9.32445,0.0,1.0,11.3093,73.6065,13.6065,1.0,2.6068,363.736,66.9549,108.643,92.3722,59.4406,0.0134123,6541.02,0.0992262,1.0
1581,2004.7,2511.72,1821.49,3666.79,1464.69,744.5,0.0181392,118.674,0.0,0.00473351,30.9684,3.25761,0.990884,0.0,9.32755,0.0,1.0,11.3118,73.6122,13.6122,1.0,2.60609,363.88,66.9591,108.662,92.3949,59.4623,0.0134057,6542.39,0.0992365,1.0
1582,2004.72,2511.87,1821.74,3667.86,1465.2,744.945,0.018133,118.658,0.0,0.00473389,30.9774,3.25672,0.990835,0.0,9.33065,0.0,1.0,11.3142,73.6178,13.6178,1.0,2.60537,364.024,66.9633,108.682,92.4177,59.484,0.0133991,6543.76,0.0992468,1.0
1583,2004.73,2512.03,1821.99,3668.93,1465.72,745.391,0.0181267,118.642,0.0,0.00473427,30.9864,3.25582,0.990786,0.0,9.33375,0.0,1.0,11.3167,73.6234,13.6234,1.0,2.60466,364.168,66.9676,108.701,92.4404,59.5056,0.0133925,6545.13,0.0992571,1.0
1584,2004.75,2512.18,1822.25,3670.0,1466.23,745.836,0.0181205,118.626,0.0,0.00473466,30.9954,3.25493,0.990737,0.0,9.33685,0.0,1.0,11.3191,73.6291,13.6291,1.0,2.60395,364.312,66.9718,108.721,92.463,59.5272,0.0133859,6546.5,0.0992675,1.0
1585,2004.77,2512.34,1822.5,3671.07,1466.75,746.282,0.0181143,118.61,0.0,0.00473505,31.0045,3.25404,0.990688,0.0,9.33995,0.0,1.0,11.3215,73.6347,13.6347,1.0,2.60323,364.456,66.976,108.74,92.4856,59.5489,0.0133792,6547.87,0.0992779,1.0
1586,2004.78,2512.49,1822.76,3672.14,1467.26,746.728,0.0181081,118.594,0.0,0.00473544,31.0135,3.25315,0.990639,0.0,9.34304,0.0,1.0,11.324,73.6403,13.6403,1.0,2.60252,364.601,66.9802,108.76,92.5081,59.5705,0.0133726,6549.24,0.0992883,1.0
1587,2004.8,2512.65,1823.01,3673.21,1467.77,747.174,0.0181019,118.578,0.0,0.00473584,31.0226,3.25226,0.99059,0.0,9.34614,0.0,1.0,11.3264,73.6459,13.6459,1.0,2.60181,364.745,66.9844,108.78,92.5306,59.5921,0.013366,6550.61,0.0992987,1.0
1588,2004.81,2512.8,1823.27,3674.28,1468.29,747.621,0.0180957,118.562,0.0,0.00473624,31.0317,3.25137,0.990541,0.0,9.34923,0.0,1.0,11.3289,73.6515,13.6515,1.0,2.6011,364.89,66.9887,108.799,92.5531,59.6137,0.0133594,6551.97,0.0993092,1.0
1589,2004.83,2512.95,1823.52,3675.36,1468.8,748.067,0.0180895,118.546,0.0,0.00473665,31.0409,3.25049,0.990492,0.0,9.35233,0.0,1.0,11.3313,73.6571,13.6571,1.0,2.60039,365.035,66.9929,108.819,92.5755,59.6353,0.0133528,6553.34,0.0993197,1.0
1590,2004.84,2513.1,1823.77,3676.43,1469.32,748.514,0.0180833,118.531,0.0,0.00473706,31.05,3.2496,0.990443,0.0,9.35542,0.0,1.0,11.3337,73.6628,13.6627,1.0,2.59968,365.18,66.9971,108.838,92.5979,59.6569,0.0133462,6554.71,0.0993302,1.0
1591,2004.86,2513.25,1824.03,3677.5,1469.83,748.961,0.0180771,118.515,0.0,0.00473747,31.0592,3.24871,0.990393,0.0,9.35851,0.0,1.0,11.3362,73.6683,13.6683,1.0,2.59897,365.325,67.0013,108.858,92.6202,59.6784,0.0133396,6556.08,0.0993407,1.0
1592,2004.88,2513.41,1824.28,3678.57,1470.35,749.408,0.0180709,118.499,0.0,0.00473788,31.0684,3.24782,0.990344,0.0,9.3616,0.0,1.0,11.3386,73.6739,13.6739,1.0,2.59826,365.47,67.0055,108.877,92.6425,59.7,0.013333,6557.44,0.0993513,1.0
1593,2004.89,2513.56,1824.53,3679.64,1470.86,749.856,0.0180647,118.483,0.0,0.0047383,31.0776,3.24694,0.990294,0.0,9.36469,0.0,1.0,11.3411,73.6795,13.6795,1.0,2.59755,365.616,67.0097,108.897,92.6647,59.7215,0.0133264,6558.81,0.0993619,1.0
1594,2004.91,2513.71,1824.79,3680.71,1471.38,750.303,0.0180585,118.467,0.0,0.00473873,31.0869,3.24605,0.990245,0.0,9.36778,0.0,1.0,11.3435,73.6851,13.6851,1.0,2.59684,365.761,67.0138,108.916,92.6869,59.743,0.0133198,6560.17,0.0993725,1.0
1595,2004.92,2513.85,1825.04,3681.78,1471.89,750.751,0.0180524,118.451,0.0,0.00473915,31.0961,3.24517,0.990195,0.0,9.37086,0.0,1.0,11.346,73.6907,13.6907,1.0,2.59614,365.907,67.018,108.936,92.709,59.7646,0.0133132,6561.54,0.0993831,1.0
1596,2004.94,2514.0,1825.29,3682.85,1472.41,751.199,0.0180462,118.436,0.0,0.00473958,31.1054,3.24429,0.990145,0.0,9.37395,0.0,1.0,11.3485,73.6963,13.6963,1.0,2.59543,366.052,67.0222,108.956,92.7311,59.7861,0.0133066,6562.9,0.0993938,1.0
1597,2004.95,2514.15,1825.55,3683.92,1472.92,751.647,0.0180401,118.42,0.0,0.00474002,31.1147,3.2434,0.990095,0.0,9.37704,0.0,1.0,11.3509,73.7019,13.7019,1.0,2.59472,366.198,67.0264,108.975,92.7532,59.8076,0.0133,6564.27,0.0994045,1.0
1598,2004.97,2514.3,1825.8,3684.99,1473.44,752.096,0.0180339,118.404,0.0,0.00474045,31.1241,3.24252,0.990045,0.0,9.38012,0.0,1.0,11.3534,73.7074,13.7074,1.0,2.59402,366.344,67.0306,108.995,92.7752,59.8291,0.0132935,6565.63,0.0994152,1.0
1599,2004.98,2514.45,1826.05,3686.06,1473.95,752.544,0.0180278,118.388,0.0,0.00474089,31.1334,3.24164,0.989995,0.0,9.3832,0.0,1.0,11.3559,73.713,13.713,1.0,2.59331,366.49,67.0347,109.014,92.7972,59.8505,0.0132869,6567.0,0.099426,1.0
1600,2005.0,2514.59,1826.31,3687.13,1474.47,752.993,0.0180216,118.373,0.0,0.00474134,31.1428,3.24076,0.989945,0.0,9.38628,0.0,1.0,11.3584,73.7185,13.7185,1.0,2.59261,366.636,67.0389,109.034,92.8191,59.872,0.0132803,6568.36,0.0994368,1.0
1601,2005.02,2514.74,1826.56,3688.2,1474.98,753.442,0.0180155,118.357,0.0,0.00474178,31.1522,3.23988,0.989895,0.0,9.38937,0.0,1.0,11.3609,73.7241,13.7241,1.0,2.5919,366.783,67.0431,109.054,92.841,59.8935,0.0132737,6569.72,0.0994476,1.0
1602,2005.03,2514.88,1826.81,3689.27,1475.5,753.891,0.0180094,118.341,0.0,0.00474223,31.1616,3.239,0.989845,0.0,9.39245,0.0,1.0,11.3634,73.7297,13.7297,1.0,2.5912,366.929,67.0472,109.073,92.8628,59.9149,0.0132671,6571.09,0.0994584,1.0
1603,2005.05,2515.03,1827.07,3690.34,1476.01,754.34,0.0180032,118.325,0.0,0.00474269,31.1711,3.23812,0.989794,0.0,9.39553,0.0,1.0,11.3659,73.7352,13.7352,1.0,2.5905,367.076,67.0514,109.093,92.8846,59.9364,0.0132606,6572.45,0.0994692,1.0
1604,2005.06,2515.17,1827.32,3691.41,1476.53,754.789,0.0179971,118.31,0.0,0.00474315,31.1805,3.23724,0.989744,0.0,9.39861,0.0,1.0,11.3684,73.7408,13.7408,1.0,2.58979,367.222,67.0556,109.112,92.9063,59.9578,0.013254,6573.81,0.0994801,1.0
1605,2005.08,2515.32,1827.57,3692.49,1477.04,755.239,0.017991,118.294,0.0,0.00474361,31.19,3.23637,0.989694,0.0,9.40168,0.0,1.0,11.3709,73.7463,13.7463,1.0,2.58909,367.369,67.0597,109.132,92.9281,59.9792,0.0132474,6575.17,0.099491,1.0
1606,2005.09,2515.46,1827.83,3693.56,1477.56,755.689,0.0179849,118.278,0.0,0.00474407,31.1995,3.23549,0.989643,0.0,9.40476,0.0,1.0,11.3734,73.7518,13.7518,1.0,2.58839,367.516,67.0639,109.151,92.9497,60.0006,0.0132408,6576.53,0.0995019,1.0
1607,2005.11,2515.6,1828.08,3694.63,1478.07,756.139,0.0179788,118.263,0.0,0.00474454,31.2091,3.23461,0.989592,0.0,9.40784,0.0,1.0,11.376,73.7574,13.7574,1.0,2.58769,367.663,67.068,109.171,92.9713,60.022,0.0132343,6577.89,0.0995128,1.0
1608,2005.12,2515.74,1828.33,3695.7,1478.58,756.589,0.0179727,118.247,0.0,0.00474501,31.2186,3.23374,0.989542,0.0,9.41091,0.0,1.0,11.3785,73.7629,13.7629,1.0,2.58699,367.81,67.0722,109.191,92.9929,60.0434,0.0132277,6579.25,0.0995238,1.0
1609,2005.14,2515.89,1828.59,3696.77,1479.1,757.039,0.0179666,118.231,0.0,0.00474548,31.2282,3.23286,0.989491,0.0,9.41399,0.0,1.0,11.3811,73.7684,13.7684,1.0,2.58629,367.957,67.0763,109.21,93.0144,60.0648,0.0132211,6580.61,0.0995348,1.0
1610,2005.16,2516.03,1828.84,3697.84,1479.61,757.49,0.0179605,118.216,0.0,0.00474596,31.2378,3.23199,0.98944,0.0,9.41706,0.0,1.0,11.3836,73.7739,13.7739,1.0,2.58559,368.104,67.0805,109.23,93.0359,60.0862,0.0132146,6581.97,0.0995458,1.0
1611,2005.17,2516.17,1829.09,3698.91,1480.13,757.941,0.0179545,118.2,0.0,0.00474644,31.2474,3.23111,0.989389,0.0,9.42013,0.0,1.0,11.3862,73.7794,13.7795,1.0,2.58489,368.252,67.0846,109.249,93.0573,60.1076,0.013208,6583.33,0.0995568,1.0
1612,2005.19,2516.31,1829.35,3699.98,1480.64,758.392,0.0179484,118.185,0.0,0.00474692,31.257,3.23024,0.989338,0.0,9.4232,0.0,1.0,11.3888,73.785,13.785,1.0,2.58419,368.399,67.0887,109.269,93.0787,60.1289,0.0132015,6584.69,0.0995679,1.0
1613,2005.2,2516.45,1829.6,3701.05,1481.16,758.843,0.0179423,118.169,0.0,0.00474741,31.2667,3.22937,0.989287,0.0,9.42628,0.0,1.0,11.3913,73.7905,13.7905,1.0,2.58349,368.547,67.0929,109.289,93.1001,60.1503,0.0131949,6586.05,0.099579,1.0
1614,2005.22,2516.59,1829.85,3702.13,1481.67,759.294,0.0179363,118.153,0.0,0.0047479,31.2763,3.22849,0.989236,0.0,9.42935,0.0,1.0,11.3939,73.796,13.796,1.0,2.5828,368.695,67.097,109.308,93.1214,60.1716,0.0131884,6587.41,0.0995901,1.0
1615,2005.23,2516.72,1830.11,3703.2,1482.19,759.746,0.0179302,118.138,0.0,0.00474839,31.286,3.22762,0.989184,0.0,9.43242,0.0,1.0,11.3965,73.8015,13.8015,1.0,2.5821,368.843,67.1011,109.328,93.1426,60.1929,0.0131818,6588.76,0.0996012,1.0
1616,2005.25,2516.86,1830.36,3704.27,1482.7,760.197,0.0179241,118.122,0.0,0.00474889,31.2958,3.22675,0.989133,0.0,9.43548,0.0,1.0,11.3991,73.807,13.807,1.0,2.5814,368.991,67.1052,109.347,93.1639,60.2142,0.0131752,6590.12,0.0996123,1.0
1617,2005.27,2517.0,1830.61,3705.34,1483.22,760.649,0.0179181,118.107,0.0,0.00474939,31.3055,3.22588,0.989082,0.0,9.43855,0.0,1.0,11.4017,73.8125,13.8125,1.0,2.58071,369.139,67.1094,109.367,93.185,60.2356,0.0131687,6591.48,0.0996235,1.0
1618,2005.28,2517.14,1830.86,3706.41,1483.73,761.101,0.017912,118.091,0.0,0.00474989,31.3152,3.22501,0.98903,0.0,9.44162,0.0,1.0,11.4043,73.818,13.818,1.0,2.58001,369.287,67.1135,109.387,93.2062,60.2569,0.0131622,6592.83,0.0996347,1.0
1619,2005.3,2517.27,1831.12,3707.48,1484.25,761.553,0.017906,118.076,0.0,0.0047504,31.325,3.22414,0.988979,0.0,9.44469,0.0,1.0,11.4069,73.8235,13.8235,1.0,2.57931,369.435,67.1176,109.406,93.2273,60.2782,0.0131556,6594.19,0.0996459,1.0
1620,2005.31,2517.41,1831.37,3708.55,1484.76,762.006,0.0179,118.06,0.0,0.00475091,31.3348,3.22327,0.988927,0.0,9.44775,0.0,1.0,11.4095,73.8289,13.8289,1.0,2.57862,369.584,67.1217,109.426,93.2483,60.2994,0.0131491,6595.54,0.0996571,1.0
1621,2005.33,2517.54,1831.62,3709.63,1485.28,762.458,0.0178939,118.045,0.0,0.00475142,31.3446,3.22241,0.988875,0.0,9.45082,0.0,1.0,11.4122,73.8344,13.8344,1.0,2.57792,369.732,67.1258,109.445,93.2693,60.3207,0.0131425,6596.9,0.0996684,1.0
1622,2005.34,2517.68,1831.88,3710.7,1485.79,762.911,0.0178879,118.029,0.0,0.00475193,31.3545,3.22154,0.988823,0.0,9.45388,0.0,1.0,11.4148,73.8399,13.8399,1.0,2.57723,369.881,67.1299,109.465,93.2903,60.342,0.013136,6598.25,0.0996796,1.0
1623,2005.36,2517.81,1832.13,3711.77,1486.31,763.364,0.0178819,118.014,0.0,0.00475245,31.3643,3.22067,0.988771,0.0,9.45695,0.0,1.0,11.4174,73.8454,13.8454,1.0,2.57654,370.03,67.134,109.485,93.3112,60.3633,0.0131295,6599.61,0.0996909,1.0
1624,2005.38,2517.94,1832.38,3712.84,1486.82,763.817,0.0178759,117.998,0.0,0.00475297,31.3742,3.2198,0.98872,0.0,9.46001,0.0,1.0,11.4201,73.8508,13.8508,1.0,2.57584,370.179,67.1381,109.504,93.3321,60.3845,0.0131229,6600.96,0.0997022,1.0
1625,2005.39,2518.08,1832.63,3713.91,1487.34,764.271,0.0178699,117.983,0.0,0.00475349,31.3841,3.21894,0.988667,0.0,9.46307,0.0,1.0,11.4227,73.8563,13.8563,1.0,2.57515,370.328,67.1422,109.524,93.3529,60.4058,0.0131164,6602.32,0.0997136,1.0
1626,2005.41,2518.21,1832.89,3714.98,1487.85,764.724,0.0178639,117.967,0.0,0.00475402,31.394,3.21807,0.988615,0.0,9.46613,0.0,1.0,11.4253,73.8618,13.8618,1.0,2.57446,370.477,67.1463,109.543,93.3737,60.427,0.0131099,6603.67,0.0997249,1.0
1627,2005.42,2518.34,1833.14,3716.06,1488.37,765.178,0.0178579,117.952,0.0,0.00475455,31.4039,3.21721,0.988563,0.0,9.4692,0.0,1.0,11.428,73.8672,13.8672,1.0,2.57377,370.626,67.1504,109.563,93.3944,60.4482,0.0131033,6605.02,0.0997363,1.0
1628,2005.44,2518.47,1833.39,3717.13,1488.88,765.631,0.0178519,117.936,0.0,0.00475508,31.4139,3.21634,0.988511,0.0,9.47226,0.0,1.0,11.4306,73.8727,13.8727,1.0,2.57308,370.775,67.1545,109.582,93.4151,60.4694,0.0130968,6606.37,0.0997477,1.0
1629,2005.45,2518.6,1833.64,3718.2,1489.4,766.085,0.0178459,117.921,0.0,0.00475562,31.4238,3.21548,0.988458,0.0,9.47532,0.0,1.0,11.4333,73.8781,13.8781,1.0,2.57239,370.924,67.1586,109.602,93.4358,60.4907,0.0130903,6607.73,0.0997591,1.0
1630,2005.47,2518.73,1833.9,3719.27,1489.91,766.54,0.0178399,117.906,0.0,0.00475616,31.4338,3.21462,0.988406,0.0,9.47838,0.0,1.0,11.4359,73.8836,13.8836,1.0,2.57169,371.074,67.1627,109.622,93.4564,60.5119,0.0130838,6609.08,0.0997705,1.0
1631,2005.48,2518.86,1834.15,3720.34,1490.43,766.994,0.017834,117.89,0.0,0.0047567,31.4438,3.21376,0.988353,0.0,9.48143,0.0,1.0,11.4386,73.889,13.889,1.0,2.571,371.223,67.1668,109.641,93.477,60.5331,0.0130773,6610.43,0.099782,1.0
1632,2005.5,2518.99,1834.4,3721.42,1490.94,767.448,0.017828,117.875,0.0,0.00475724,31.4538,3.21289,0.988301,0.0,9.48449,0.0,1.0,11.4412,73.8945,13.8945,1.0,2.57031,371.373,67.1708,109.661,93.4975,60.5542,0.0130707,6611.78,0.0997934,1.0
1633,2005.52,2519.12,1834.65,3722.49,1491.45,767.903,0.017822,117.859,0.0,0.00475779,31.4639,3.21203,0.988248,0.0,9.48755,0.0,1.0,11.4439,73.8999,13.8999,1.0,2.56963,371.523,67.1749,109.68,93.518,60.5754,0.0130642,6613.13,0.0998049,1.0
1634,2005.53,2519.25,1834.91,3723.56,1491.97,768.358,0.0178161,117.844,0.0,0.00475834,31.4739,3.21117,0.988195,0.0,9.49061,0.0,1.0,11.4465,73.9053,13.9053,1.0,2.56894,371.673,67.179,109.7,93.5384,60.5966,0.0130577,6614.48,0.0998164,1.0
1635,2005.55,2519.37,1835.16,3724.63,1492.48,768.813,0.0178101,117.829,0.0,0.00475889,31.484,3.21031,0.988142,0.0,9.49366,0.0,1.0,11.4492,73.9108,13.9108,1.0,2.56825,371.823,67.1831,109.719,93.5588,60.6178,0.0130512,6615.83,0.099828,1.0
1636,2005.56,2519.5,1835.41,3725.71,1493.0,769.268,0.0178042,117.813,0.0,0.00475945,31.4941,3.20945,0.98809,0.0,9.49672,0.0,1.0,11.4518,73.9162,13.9162,1.0,2.56756,371.973,67.1871,109.739,93.5792,60.6389,0.0130447,6617.18,0.0998395,1.0
1637,2005.58,2519.63,1835.66,3726.78,1493.51,769.724,0.0177982,117.798,0.0,0.00476001,31.5042,3.20859,0.988037,0.0,9.49977,0.0,1.0,11.4545,73.9216,13.9216,1.0,2.56687,372.123,67.1912,109.759,93.5995,60.6601,0.0130382,6618.53,0.0998511,1.0
1638,2005.59,2519.75,1835.92,3727.85,1494.03,770.179,0.0177923,117.783,0.0,0.00476057,31.5144,3.20773,0.987983,0.0,9.50283,0.0,1.0,11.4571,73.927,13.927,1.0,2.56619,372.273,67.1953,109.778,93.6198,60.6812,0.0130317,6619.88,0.0998627,1.0
1639,2005.61,2519.88,1836.17,3728.92,1494.54,770.635,0.0177863,117.767,0.0,0.00476113,31.5245,3.20688,0.98793,0.0,9.50588,0.0,1.0,11.4597,73.9324,13.9325,1.0,2.5655,372.423,67.1993,109.798,93.64,60.7024,0.0130252,6621.22,0.0998743,1.0
1640,2005.62,2520.0,1836.42,3730.0,1495.06,771.091,0.0177804,117.752,0.0,0.0047617,31.5347,3.20602,0.987877,0.0,9.50893,0.0,1.0,11.4624,73.9379,13.9379,1.0,2.56481,372.574,67.2034,109.817,93.6602,60.7235,0.0130187,6622.57,0.0998859,1.0
1641,2005.64,2520.12,1836.67,3731.07,1495.57,771.547,0.0177745,117.737,0.0,0.00476227,31.5449,3.20516,0.987824,0.0,9.51199,0.0,1.0,11.465,73.9433,13.9433,1.0,2.56413,372.725,67.2075,109.837,93.6803,60.7446,0.0130122,6623.92,0.0998975,1.0
1642,2005.66,2520.25,1836.93,3732.14,1496.09,772.003,0.0177686,117.721,0.0,0.00476284,31.5551,3.2043,0.98777,0.0,9.51504,0.0,1.0,11.4676,73.9487,13.9487,1.0,2.56344,372.875,67.2115,109.856,93.7004,60.7658,0.0130057,6625.26,0.0999092,1.0
1643,2005.67,2520.37,1837.18,3733.21,1496.6,772.46,0.0177626,117.706,0.0,0.00476342,31.5653,3.20345,0.987717,0.0,9.51809,0.0,1.0,11.4702,73.9541,13.9541,1.0,2.56276,373.026,67.2156,109.876,93.7205,60.7869,0.0129992,6626.61,0.0999209,1.0
1644,2005.69,2520.49,1837.43,3734.29,1497.12,772.916,0.0177567,117.691,0.0,0.004764,31.5756,3.20259,0.987663,0.0,9.52114,0.0,1.0,11.4728,73.9595,13.9595,1.0,2.56207,373.177,67.2196,109.896,93.7405,60.808,0.0129927,6627.96,0.0999326,1.0
1645,2005.7,2520.62,1837.68,3735.36,1497.63,773.373,0.0177508,117.676,0.0,0.00476458,31.5858,3.20174,0.98761,0.0,9.52419,0.0,1.0,11.4754,73.9649,13.9649,1.0,2.56139,373.328,67.2237,109.915,93.7605,60.8291,0.0129863,6629.3,0.0999443,1.0
1646,2005.72,2520.74,1837.94,3736.43,1498.15,773.83,0.0177449,117.66,0.0,0.00476516,31.5961,3.20088,0.987556,0.0,9.52724,0.0,1.0,11.4779,73.9703,13.9703,1.0,2.56071,373.479,67.2277,109.935,93.7804,60.8502,0.0129798,6630.65,0.099956,1.0
1647,2005.73,2520.86,1838.19,3737.51,1498.66,774.287,0.017739,117.645,0.0,0.00476575,31.6064,3.20003,0.987502,0.0,9.53028,0.0,1.0,11.4805,73.9757,13.9757,1.0,2.56002,373.63,67.2317,109.954,93.8003,60.8713,0.0129733,6631.99,0.0999678,1.0
1648,2005.75,2520.98,1838.44,3738.58,1499.17,774.744,0.0177332,117.63,0.0,0.00476634,31.6167,3.19918,0.987448,0.0,9.53333,0.0,1.0,11.4831,73.981,13.981,1.0,2.55934,373.781,67.2358,109.974,93.8202,60.8924,0.0129668,6633.34,0.0999795,1.0
